Generation,Best_Height,Mean_Height
585,6.713425312321862,2.681240720296375
586,6.4091070900094715,3.6003504266444657
587,7.0659396220415465,3.0974320794400354
588,6.483351733972605,2.892974429073705
589,6.733458419487216,3.7055450071788045
590,6.454689188995535,2.0417075451630624
591,6.454689188995535,2.6729978976680893
592,6.351726575121083,2.886099880508348
593,7.359789664156302,3.84799352114045
594,7.098986882281045,3.4533796384939017
595,7.308198620918231,2.0896113038899644
596,6.921764631974396,3.67839358130358
597,6.2170820498606165,3.2783672845557534
598,6.226739173002246,2.561466700160449
599,6.518774438171383,4.072213869965761
600,6.519420358577204,2.396641395098439
601,6.4091064917540645,2.9829742253901026
602,6.319914231349863,2.6755764781096656
603,6.329527920809314,2.490633932282387
604,6.400439887541491,3.3682538869748297
605,6.453188019384264,2.715445290040186
606,6.289736471200439,3.789097521815439
607,6.204386653494337,2.881702556134356
608,6.148458868125912,3.9493388075946996
609,6.31812197219454,3.1887606552372225
610,6.464965107818246,3.407198458546302
611,6.5356732199049645,2.3586663947491866
612,6.4790653585762445,2.0287083505061982
613,6.602825232347619,4.002827226885656
614,6.455127360400309,3.4721545930860374
615,6.558802461972345,2.8863579674798907
616,6.631015559677144,3.762177757303564
617,6.755812902458345,3.101167171486393
618,6.494255422797973,2.5933776558784034
619,6.284150896749569,1.5697088831740396
620,6.336287230033079,2.231850526077242
621,6.893091577932494,4.145433087685101
622,7.247059240474064,3.124743685681097
623,6.386681552099662,2.496587337776578
624,6.324466944956885,2.586582248719462
625,6.671315389650607,2.6524203038622125
626,6.338445350990885,2.299186303945495
627,7.501294537298905,2.899829202356356
628,6.8768018763409575,4.239008667578803
629,7.02327014472266,4.237623241287304
630,6.856412538399871,4.379392248073425
631,6.660537275770765,4.271488906255025
632,6.813792320843399,3.604047271776767
633,6.604043240691126,3.5301472626288133
634,6.496284107009957,3.0446558922484788
635,6.347248983390927,4.163378182067396
636,7.09638548272448,3.7707491079488173
637,6.631174762858303,2.448774243894148
638,6.7806799353491405,3.8098481227381797
639,6.204059026288636,2.6991300800453457
640,6.543341137703157,3.4435573971952005
641,6.573869048804414,3.5118934882132704
642,6.629333822410186,2.938048880859795
643,6.5176585791479225,3.382636407376092
644,6.619612344687785,3.1629611469819405
645,6.600134041625645,3.721366517213279
646,6.404677836790089,2.820404022623431
647,6.710361537595338,3.235191675315439
648,7.107013128037618,3.249990307958881
649,6.476119951907034,3.380710583047454
650,6.174389197696766,3.289151238974746
651,6.797413183554778,2.5741277668174503
652,6.770268998462717,3.0279502743185858
653,6.12464995755069,2.198399766745872
654,6.0270923540398,3.247980494252105
655,6.598615692862769,3.9119386780019623
656,6.349042719901544,2.5972073440171304
657,6.341238702026319,3.1650744193651783
658,6.401928979395422,2.25058775990758
659,6.698713853696106,2.8335816716214373
660,6.088119356253142,2.9976489934192303
661,6.5766369173331025,4.566457963344612
662,6.40070525457632,2.0678170521419803
663,6.614265419442706,4.347238595522096
664,6.4250423861184816,2.561252126976064
665,7.427649572291763,2.0199126353121253
666,6.632142007568931,2.594700567857786
667,5.952871575625538,2.0464508802855024
668,5.995330176603649,2.3024027474330735
669,6.255137972821683,2.7005433232873477
670,6.6604733443859025,3.6739214063621204
671,6.695679424051814,2.245729499614833
672,6.823157735339795,3.3565546364052734
673,6.4311566956337805,1.164321500150485
674,6.4311566956337805,2.5443939407415668
675,7.325427374647261,2.5890464999640748
676,7.212059824624017,1.1875125675696876
677,7.258922419690778,2.299441159654589
678,7.259554918337611,3.9784931626947957
679,7.272503253023044,2.900218451478672
680,7.306822470750735,4.7786188895510255
681,7.5604640891019175,3.2550828327754773
682,7.230001395846655,2.7315563660568882
683,7.118273095495692,2.934341706587953
684,6.552449992076059,2.6039578910721555
685,6.880926469281537,2.3021178041614823
686,6.604925180894058,2.845102960229286
687,7.033802670512226,3.772481326223179
688,6.379199040997068,5.096733872881017
689,6.655382850829905,3.853141908749637
690,6.487773747919899,3.975845316518042
691,6.310181095040792,3.19705508219967
692,6.628413853620818,3.2337031538471677
693,6.499267961151736,2.3645117196450367
694,6.253256849926789,4.621301555176811
695,6.691435888939729,4.228695851879077
696,6.399153646109574,3.628532383963924
697,6.461330480157937,3.920302879496353
698,6.843596213778649,3.3506432473513796
699,6.990258457281906,3.670750904382083
700,6.778650626145063,3.3783083328553105
701,6.892340492120472,2.8167267709528723
702,6.726495408614729,3.3615758594678242
703,6.638983944698151,3.4519317219293684
704,6.506954953957998,2.4586142034562313
705,7.000518955507976,4.218990794348587
706,6.4287093332552345,3.863824766788338
707,7.046289705497243,3.6729531107732187
708,6.32982382094878,2.485455161373218
709,7.073090988321705,4.184726344029115
710,6.7348223554074185,2.9225702833124325
711,6.714248074393402,2.6748783689478826
712,6.212415646298339,3.325984567454499
713,6.22978966211884,3.9748059280276977
714,6.2258128224821805,3.885044540806651
715,6.472343806461302,2.943570681191397
716,6.108870072765842,3.0510391057648656
717,6.595419224215732,3.356202933651904
718,6.39327661813945,2.6212264806538808
719,5.926530913619131,2.465509277755547
720,6.475288288872118,3.3706678390917353
721,7.133037432460122,3.980751325360322
722,6.088229475741315,1.763414974040548
723,6.463040907809959,2.4020255786104086
724,6.69190866589954,3.09493031893092
725,6.78772307474337,3.5563858337180285
726,7.153556761772813,1.993822384304694
727,6.302156033608916,3.7321243331028278
728,6.958240647980248,2.060613223518736
729,7.293043463880383,2.901051838145855
730,7.049440090083831,3.368577956780567
731,7.301213848792497,4.031856285979643
732,7.003450699306356,2.2098211444887244
733,7.559911031661795,3.941235547053958
734,6.993388993176935,3.913180983371685
735,7.161738945384135,3.4990688216524597
736,6.691231805468032,2.9597583817095434
737,7.174892713486478,3.1107954183001207
738,7.118513338057493,4.260760161289339
739,6.741429095733816,2.49610856511828
740,6.694053628644875,2.3954833779954763
741,6.748500076114272,3.8387553896057156
742,6.43612330154511,3.589666695955407
743,6.646301106780734,3.7743716125904547
744,6.506075044194703,3.136578202969078
745,6.555349502151324,2.979807289520342
